key_point_id,evidence_id_1,evidence_id_2,evidence_1,evidence_2,topic,source_1,source_2,argument,stance,label_1,label_2
kp_27_1,evi_27_7,evi_27_11,"A report by the National Center for Education and the Economy in 2014 found that many vocational education programs offer limited transferability of skills, making it difficult for workers to transition to new careers or industries, even when job opportunities change.","A report by the American Federation of Teachers in 2019 found that many vocational education programs do not provide opportunities for advancement, making it difficult for workers to move up the career ladder, even if they have the skills and experience.",We should subsidize vocational education,https://ncee.org/2014/06/06/why-vocational-education-is-not-always-a-good-career-choice/,https://www.aft.org/sites/default/files/2019-06/ReclaimingCareers_Report.pdf,vocational education is not a good career choice,-1.0,1.0,1.0
kp_4_0,evi_4_1,evi_4_2,"A former student at Hershey High School (Hershey, PA), wrote in her May 31, 2009 oped titled “The Case for High School Uniforms,” published on PennLive.com: “Contrary to popular belief, uniforms do not stop students from being themselves. Uniforms do not silence voices. Students can wear a variety of expressive items, such as buttons or jewelry…","According to research published by Andrea Dashiell, 54% of eighth graders said that they still felt like they could express themselves in important ways even though they were being asked to follow a school uniform policy.",We should abandon the use of school uniform,https://school-uniforms.procon.org/should-students-have-to-wear-school-uniforms-pro-con-quotes/,https://futureofworking.com/10-advantages-and-disadvantages-of-school-uniforms/,Children can still express themselves using other means,-1.0,1.0,1.0
kp_4_8,evi_4_45,evi_4_47,"As Tara Maginnis Ph.D. wrote “school uniforms send early-life messages to students that conformity is important and creativity is not, that authority is allowed to abuse its power and constrain our constitutional right to free speech and expression.",Senior Alyse Madsen said. “Strict dress codes infringe on a students self-expression and make for a dull environment with little creativity.”,We should abandon the use of school uniform,https://novakdjokovicfoundation.org/school-uniforms-yes-or-no/,https://chantillynews.org/8545/opinions/dress-codes-affect-student-learning/,School uniform harms learning/creativity,1.0,1.0,1.0
kp_4_5,evi_4_28,evi_4_27,One study carried out at Arizona State University confirmed this. It found that students from school without a school uniform policy had a higher self-perception than those from schools which forced students to wear uniforms.,"Based on the First Amendment to the U.S. Constitution, the U.S. Supreme Court ruled in 1969 that 'it can hardly be argued that either students or teachers shed their constitutional rights to freedom of speech or expression at the schoolhouse gate.'",We should abandon the use of school uniform,https://www.parlia.com/a/uniforms-negatively-affect-students-self-image,https://www.liveabout.com/the-arguments-against-school-uniforms-2101087,School uniform is harming the student's self expression,1.0,1.0,1.0
kp_4_1,evi_4_6,evi_4_7,"The Department of Education (DofE) has found increasing evidence that schools which strictly enforce uniform policies experience fewer incidences of bullying, as potential bullies find it harder to identify their targets, who often are those children who do not fit in.","The study, commissioned by Trutex in association with The Diana Award, found nine out of ten teachers (89%) believe school uniforms play an active role in reducing bullying.",We should abandon the use of school uniform,https://price-buckland.co.uk/blog/does-uniform-really-help-reduce-bullying/,https://www.trutexbtru2u.co.uk/research-shows-wearing-school-uniform-helps-reduce-bullying/,School uniform reduces bullying,-1.0,1.0,1.0
kp_4_6,evi_4_33,evi_4_37,"School uniforms can seem like an added expense for families already struggling due to the increasing costs of bills and essential items. With the news that families could find themselves £1,200 worse off each year.",The Children’s Society estimated recently that the average cost of a school uniform is now £340.,We should abandon the use of school uniform,https://www.liverpoolecho.co.uk/news/cost-of-living/are-school-uniforms-too-expensive-24579779,https://theboar.org/2020/09/school-uniform/,School uniforms are expensive,1.0,1.0,1.0
kp_4_7,evi_4_43,evi_4_42,"According to a recent GLSEN study, 19 percent of LGBT students were prevented from wearing clothes that were thought to be from another gender and that number was even higher for transgender students, nearly 32 percent of whom have been prevented from wearing clothes that differed from those designated for their legal sex.","Says Laura Bates, a co-founder of The Everyday Sexism Project. “There’s a real culture being built up through some of these dress codes where girls are receiving very clear messages that male behavior, male entitlement to your body in public space is socially acceptable, but you will be punished.”",We should abandon the use of school uniform,https://www.theatlantic.com/education/archive/2015/10/school-dress-codes-are-problematic/410962/,https://www.theatlantic.com/education/archive/2015/10/school-dress-codes-are-problematic/410962/,School uniforms are often uncomfortable/sexist,1.0,1.0,1.0
kp_4_4,evi_4_23,evi_4_24,"Uniforms not only unify students’ appearances, but they also create a sense of unity in terms of community. A student in a uniform feels they belong to their school and that their school belongs to them. They boost school pride and spirit.","In a Texas survey of approximately one thousand middle schools, it was found that students in uniforms “reported significantly more positive perceptions of belonging in their school community than reported by students in the standard dress group” (David L. Brunsma).",We should abandon the use of school uniform,https://evolutionuniforms.com/threads-of-unity-5-benefits-of-school-uniforms/,https://waghostwriter.com/68390/opinions/implementing-uniforms-may-prove-to-be-beneficial-in-the-long-run/,School uniforms create a sense of equality/unity,-1.0,1.0,1.0
kp_4_2,evi_4_11,evi_4_12,Students in uniform are more focused in their academics which also helps to minimise disciplinary problems. With a uniform policy teachers can spend more time teaching in the classrooms rather than keeping a check on students if they are dressed appropriately or not.,Natasha Irshad said 'One of the major distractions faced by schools with no uniform policy is focusing on the wardrobes of other children. Kids will be focusing more on the clothes of other kids rather than focusing on studying.',We should abandon the use of school uniform,"https://academiamag.com/school-uniforms-can-improve-discipline-in-the-students/#:~:text=Students%20in%20uniform%20are%20more,are%20dressed%20appropriately%20or%20not.","https://academiamag.com/school-uniforms-can-improve-discipline-in-the-students/#:~:text=Students%20in%20uniform%20are%20more,are%20dressed%20appropriately%20or%20not.",School uniforms encourage discipline or focus on learning,-1.0,1.0,1.0
kp_4_9,evi_4_54,evi_4_49,"Research has shown that getting to dress themselves in what they want not only encourages independent thinking in kids and teens, but it also prepares them for adulthood when they have to learn to adapt to shifting social standards and contexts—skills that will serve them well as adults. When they prepare for their first college visits, job interviews, internships or promotions, they will need to know how to make appropriate choices.","This idea is supported by testimony from a 17-year-old student forced to wear uniforms. Her story was reported in National Catholic Reporter of March, 2002, and she said, 'Everyone hated it. It completely killed any sense of individuality any one of us had. Everyone looked the same. It was sad to watch'.",We should abandon the use of school uniform,https://www.herfamily.ie/opinion/time-ditch-school-uniforms-yet-414456,https://www.bulbapp.com/u/uniforms-destroy-individuality,School uniforms increase conformity or harm individuality,1.0,1.0,1.0
kp_4_3,evi_4_18,evi_4_19,"According to recent NY Post article, most parents responded that they spent $48 on pants for their children and that $30 was a reasonable price for a T-shirt. Using those figures, the average American family is encountering a figure approaching, and in some cases surpassing, $300 per child for back-to-school clothing. Contrast that figure with the cost of a year's worth of school uniforms:one year (five tops and five bottoms) of school uniform or standardized dress code clothing is $150. Therefore families can save at least $150 per child on back-to-school clothes!If these savings are applied over a 12-year career, each child could save $1800! These savings are more than enough to help students prepare for college expenses, when money is tight due to rising tuition costs.","A UK study found that the average school uniform costs parents £88.05. The average non-school outfit, on the other hand, sets parents back £113.00.",We should abandon the use of school uniform,https://shop.catholicsupply.com/blog/How-School-Uniforms-Save-Money,https://www.parlia.com/a/uniforms-save-money,School uniforms saves costs,-1.0,1.0,1.0
kp_7_4,evi_7_27,evi_7_29,A study published in the American Journal of Public Health found that “legal purchase of a handgun appears to be associated with a long-lasting increased risk of violent death”,"Harvard professor David Hemenway, PhD, wrote 'We analyzed the relationship between homicide and gun availability using data from 26 developed countries from the early 1990s. We found that across developed countries, where guns are more available, there are more homicides.'",We should abolish the right to keep and bear arms,https://gun-control.procon.org/,https://gun-control.procon.org/,Banning guns would save lives,1.0,1.0,1.0
kp_7_0,evi_7_0,evi_7_2,Criminals overwhelmingly obtain their firearms through illegal channels and will never be deterred by state and federal laws.  A 2016 Obama administration study by the Bureau of Justice Statistics examined how prison inmates obtained the firearms they used during crimes — and the results weren’t surprising. The study found that only about 10.1% obtained their firearms through a retail source.,A study in Applied Economics Letters found that “assault weapons bans did not significantly affect murder rates at the state level” and “states with restrictions on the carrying of concealed weapons had higher gun-related murders.”,We should abolish the right to keep and bear arms,https://www.nraila.org/why-gun-control-doesn-t-work/,https://gun-control.procon.org/,Gun control is ineffective,-1.0,1.0,1.0
kp_7_7,evi_7_57,evi_7_58,"A 1993 study published in The New England Journal of Medicine found that '[r]ather than confer protection, guns kept in the home are associated with an increase in the risk of homicide by a family member or intimate acquaintance.'","'On the absolute scale, this means that a state like California, which has approximately two mass shootings per year, will have an extra mass shooting for every 10 unit increase in permissiveness over five years,' explain the researchers. 'It will also have three to five more mass shootings per five years for every 10 unit increase in gun ownership,' they add.",We should abolish the right to keep and bear arms,https://gun-control.procon.org/,https://www.bmj.com/company/newsroom/higher-rates-of-mass-shootings-in-us-states-with-more-relaxed-gun-control-laws/,Gun ownership allows for mass-shootings/general gun violence,1.0,1.0,1.0
kp_7_1,evi_7_7,evi_7_6,"The U.S. Supreme Court revisited the issue in the case of District of Columbia v. Heller, 478 F.3d 370. The plaintiff in Heller challenged the constitutionality of a Washington D.C. law which prohibited the possession of handguns. In a 5-4 decision, the Court struck down the D.C. handgun ban as violative of that right. The Court meticulously detailed the history and tradition of the Second Amendment at the time of the Constitutional Convention and proclaimed that the Second Amendment established an individual right for U.S. citizens to possess firearms.","Nelson Lund, JD, PhD, Professor at George Mason University School of Law, stated, 'The right to self-defense and to the means of defending oneself is a basic natural right that grows out of the right to life'.",We should abolish the right to keep and bear arms,https://www.law.cornell.edu/wex/second_amendment,https://gun-control.procon.org/,Gun ownership is a right,-1.0,1.0,1.0
kp_7_2,evi_7_15,evi_7_14,"According to data from 2016, approximately 10 million people used firearms for hunting, more than 50 percent of all hunters participated in target shooting, and 22 percent of hunters visited shooting ranges (U.S. Fish and Wildlife Service, 2018).","In 2011, there were 13.7 million hunters 16 years old or older in the United States, and they spent $7.7 billion on guns, sights, ammunition, and other hunting equipment.",We should abolish the right to keep and bear arms,https://www.rand.org/research/gun-policy/analysis/hunting-and-recreation.html,https://gun-control.procon.org/,Gun ownership is necessary for hunting/sports-shooting,-1.0,1.0,1.0
kp_7_3,evi_7_24,evi_7_16,"In a Gallup survey conducted in August 2019, gun owners were most likely to cite personal safety or protection as the reason they own a firearm. Roughly six-in-ten (63%) said this in an open-ended question.","Journalist John Stossel explained, “Criminals don’t obey the law… Without the fear of retaliation from victims who might be packing heat, criminals in possession of these [illegal] weapons now have a much easier job… As the saying goes, ‘If guns are outlawed, only outlaws will have guns.'”",We should abolish the right to keep and bear arms,https://www.pewresearch.org/fact-tank/2021/09/13/key-facts-about-americans-and-guns/,https://gun-control.procon.org/,Gun ownership promotes self protection,-1.0,1.0,1.0
kp_7_5,evi_7_44,evi_7_37,"One of the worst recent examples was the massacre in a Sutherland Springs, Texas, church last November, in which 26 people were killed by a man whose domestic violence conviction should have barred him from buying guns.",A June 2013 Institute of Medicine (IOM) report states that 'Almost all guns used in criminal acts enter circulation via initial legal transaction.',We should abolish the right to keep and bear arms,https://www.npr.org/2018/01/26/580143957/what-it-takes-to-get-guns-out-of-the-wrong-hands,https://gun-control.procon.org/,Guns can fall into the wrong hands,1.0,1.0,1.0
kp_7_6,evi_7_49,evi_7_45,"Accidental gun deaths occur mainly to those under 25 years old. So far in 2022, 209 children (age 0-17) have died by gunshot and an additional 519 were injured. Adolescents are particularly susceptible to accidental shootings due to specific behavioral characteristics associated with adolescence, such as impulsivity, feelings of invincibility, and curiosity about firearms.","According to the Law Center to Prevent Gun Violence and the National Physicians Alliance, states with the highest concentration of guns have nine times the amount of accidental gun deaths and “89% of unintentional shooting deaths of children occur in the home—and most of these deaths occur when children are playing with a loaded gun in their parents’ absence.”",We should abolish the right to keep and bear arms,https://www.aftermath.com/content/accidental-shooting-deaths-statistics/,https://gun-control.procon.org/,Guns lead to accidental deaths,1.0,1.0,1.0
kp_8_0,evi_8_1,evi_8_5,"Nationally, local authority budgets were cut by nearly a third from 2010 to 2018, according to the UK National Audit Office and the public health grant fell by £700m in real terms between 2014/15 and 2019/20, as revealed by a Health Foundation report. Across society a decade was defined by the destruction of a safety net built over many years. From the closure of Sure Start centres and libraries to the crumbling estates and rocketing vacancy lists of NHS organisations – few public services were left unscathed.","Our analysis of government data shows that the budget allocated for welfare for children and families has borne the brunt of public expenditure cuts, falling by 44 percent between 2010 and 2018.",We should adopt an austerity regime,https://www.bma.org.uk/news-and-opinion/austerity-covid-s-little-helper,https://www.hrw.org/report/2019/05/20/nothing-left-cupboards/austerity-welfare-cuts-and-right-food-uk,Austerity cuts access to essential services,-1.0,1.0,1.0
kp_8_1,evi_8_8,evi_8_9,The use of austerity measures during times of economic hardship has caused much controversy about their purpose and usefulness. Many economists have pointed out that the measures have contractionary effects and usually exacerbate ongoing economic recessions.,"In Argentina, Russia, and Turkey, for example, many high-level government officials resigned when mistimed austerity packages did more harm than good for their economies.",We should adopt an austerity regime,https://www.britannica.com/topic/austerity,https://www.britannica.com/topic/austerity,Austerity extend recessions,-1.0,1.0,1.0
kp_8_5,evi_8_36,evi_8_35,"More recently, supporters of austerity argue that the rebound in economic growth in Latvia and Estonia show that countries who pursue fiscal austerity can overcome their problems. (e.g. Latvia showed fast growth of 5.1% in past 12 months at Q1 2012)","For example, Canada in 1993-96, cut their fiscal deficit but maintained strong economic growth.",We should adopt an austerity regime,https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/,https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/,Austerity improves the economic measures,1.0,1.0,1.0
kp_8_6,evi_8_41,evi_8_42,"Cutting budget deficits will give investors greater confidence about the long-term performance of the economy. Lower debt levels will encourage the private sector to invest. In 2012, the EU commission produced a report saying that austerity measures are working to reduce budget deficits. José Manuel Barroso, the commission president, said: ‘I can say the medicine is beginning to work’ (Economist). The EU point to falling deficits in countries such as Estonia, Finland, Luxembourg and Sweden. Hungary has also improved its fiscal position.","Some economists argue ‘austerity’ is necessary to reduce budget deficits, and cutting government spending is compatible with improving the long-term economic performance of the economy.",We should adopt an austerity regime,https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/,"https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/#:~:text=Some%20economists%20argue%20'austerity'%20is,economic%20performance%20of%20the%20economy.",Austerity is important in the long term,1.0,1.0,1.0
kp_8_7,evi_8_46,evi_8_48,"Morocco was a heavily indebted country in the 1980s. Austerity measures and promarket reforms have been credited with positive outcomes, including economic stability, steady growth at low inflation rates, and a gradual fall in unemployment.",A reduction in wages and public expenditure negatively impacts domestic demand. But this negative effect is offset by the positive effect on exports. A strong state commitment to macroeconomic stability and improved cost competitiveness improved the real exchange rate (REER) and facilitated an export-led recovery.,We should adopt an austerity regime,https://www.sciencedirect.com/topics/social-sciences/austerity,https://blogs.lse.ac.uk/europpblog/2016/02/02/debunking-myths-why-austerity-and-structural-reforms-have-had-little-to-do-with-irelands-economic-recovery/,Austerity is important to increase stability,1.0,1.0,1.0
kp_8_8,evi_8_51,evi_8_50,"That's the tipping point, according to a study by the World Bank. It found that if the debt-to-GDP ratio exceeds 77% for an extended period of time, it slows economic growth. Every percentage point of debt above this level costs the country 1.7% in economic growth.",Countries use austerity measures to avoid a sovereign debt crisis. That's when creditors become concerned that the country will default on its debt. It occurs when the debt-to-gross domestic product ratio is greater than 77%.,We should adopt an austerity regime,https://www.thebalancemoney.com/austerity-measures-definition-examples-do-they-work-3306285,https://www.thebalancemoney.com/austerity-measures-definition-examples-do-they-work-3306285,Austerity is necessary to reduce deficits or pay debts,1.0,1.0,1.0
kp_8_2,evi_8_14,evi_8_13,"Philip Alston, the UN’s rapporteur on extreme poverty and human rights, ended a two-week fact-finding mission to the UK with a stinging declaration that levels of child poverty were “not just a disgrace, but a social calamity and an economic disaster”, even though the UK is the world’s fifth largest economy,","In an excoriating 24-page report, which will be presented to the UN human rights council in Geneva next year, the eminent human rights lawyer Philip Alston said that in the UK 'poverty is a political choice'.",We should adopt an austerity regime,https://www.theguardian.com/society/2018/nov/16/uk-austerity-has-inflicted-great-misery-on-citizens-un-says,https://www.theguardian.com/society/2018/nov/16/uk-austerity-has-inflicted-great-misery-on-citizens-un-says,Austerity is unfair to the citizens,-1.0,1.0,1.0
kp_8_9,evi_8_60,evi_8_61,"For example, the global economic downturn that began in 2008 left many governments with reduced tax revenues and exposed what some believed were unsustainable spending levels. Several European countries, including the United Kingdom, Greece, and Spain, turned to austerity as a way to alleviate budget concerns.","Perhaps the most successful model of austerity, at least in response to a recession, occurred in the United States between 1920 and 1921. The unemployment rate in the U.S. economy jumped from 4% to almost 12%.  Real gross national product (GNP) declined almost 20%—greater than any single year during the Great Depression or Great Recession. President Warren G. Harding responded by cutting the federal budget by almost 50%. Tax rates were reduced for all income groups, and the debt dropped by more than 30%. In a speech in 1920, Harding declared that his administration 'will attempt intelligent and courageous deflation, and strike at government borrowing...[and] will attack high cost of government with every energy and facility.'",We should adopt an austerity regime,https://www.investopedia.com/terms/a/austerity.asp,https://www.investopedia.com/terms/a/austerity.asp,Austerity regime is essential in economically troubled times,1.0,1.0,1.0
kp_8_3,evi_8_24,evi_8_25,"In exchange for bailouts, the EU and European Central Bank (ECB) embarked on an austerity program that sought to bring Greece's finances under control. Greece's deficit has dramatically decreased, but the country's austerity program has been a disaster in terms of healing the economy.","Austerity undermined improving public finances and suppressed tax revenues, with cumulative government borrowing through to 2023-24 now likely to be double (+£450bn) the original plan to get it down to zero in five years.",We should adopt an austerity regime,https://www.investopedia.com/terms/a/austerity.asp,https://www.tuc.org.uk/blogs/failure-austerity-and-how-fix-it,Austerity results in lower growth,-1.0,1.0,1.0
kp_8_4,evi_8_33,evi_8_31,"Alessandro Turrini finds that contrary to expectations, austerity policies may have been responsible for creating more unemployment in countries with stronger employment protection legislation. One potential reason for this is that while countries with more regulated labour markets have not experienced as many redundancies from austerity, they have also had far lower job creation levels.","Countries like Greece, Cyprus, Ireland, Portugal and Spain are affected up to the point where basic rights like access to jobs, the right to work, etc. are under threat. Greece and Spain’s unemployment rates for example are respectively 25.6% and 22.9%.",We should adopt an austerity regime,,,Austerity results in lower job creation,-1.0,1.0,1.0
kp_15_0,evi_15_2,evi_15_1,"For example, one study found that students of color experience a 23 percentage point decline in likelihood of admission to highly selective public colleges after an affirmative action ban goes into effect.","Ibram X. Kendi, director of the Boston University Center of Antiracist Research, told CBS News, 'If we as a nation are serious about creating equity and justice, we have to institute programs that have been proven to create more equity in our schools, in our colleges, and our workplaces.' He added, 'Affirmative action programs in education have been demonstrated to increase diversity and increase access specifically for underrepresented groups.'",We should end affirmative action,https://www.americanprogress.org/article/5-reasons-support-affirmative-action-college-admissions/,https://www.cbsnews.com/news/affirmative-action-and-the-diversity-dilemma/,Affirmative action boosts diversity,-1.0,1.0,1.0
kp_15_3,evi_15_40,evi_15_44,"Some opponents believe, among other things, that affirmative action devalues the accomplishments of people who belong to a group it's supposed to help, therefore making affirmative action counter-productive.",Opponents of affirmative action such as George Sher believe that affirmative action devalues the accomplishments of people who are chosen based on the social group to which they belong rather than their qualifications [REF].,We should end affirmative action,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States,https://en.wikipedia.org/wiki/Affirmative_action,Affirmative action diminishes the achievements of minorities,1.0,1.0,1.0
kp_15_4,evi_15_46,evi_15_49,In 2010 Arizona voters passed a constitutional ban on government-sponsored affirmative action known as Proposition 107 [REF].,"With privileged African Americans gaining professional upward mobility through affirmative action and equal opportunity sanctions in education and employment, the less-skilled, less-educated African Americans fall behind.",We should end affirmative action,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States,https://en.wikipedia.org/wiki/Economic_restructuring,Affirmative action is ineffective,1.0,1.0,1.0
kp_15_1,evi_15_14,evi_15_23,"Affirmative action itself has been defined as 'any measure, beyond simple termination of a discriminatory practice, adopted to correct or compensate for past or present discrimination or to prevent discrimination from recurring in the future.' (U.S. Commission on Civil Rights, Statement on Affirmative Action, October 1977.)","In 1965, President Lyndon B. Johnson delivered a speech to the graduating class at Howard, where he outlined his plans for civil rights legislation and endorsed aggressive affirmative action to combat the effects of years of segregation of blacks from the nation's economic opportunities [REF].",We should end affirmative action,https://www.aaaed.org/aaaed/About_Affirmative_Action__Diversity_and_Inclusion.asp,https://en.wikipedia.org/wiki/Howard_University,Affirmative action is necessary to compensate for the past,-1.0,1.0,1.0
kp_15_5,evi_15_45,evi_15_57,"This agenda is celebrated on the backs of Asian-American students. Students for Fair Admissions Inc. is in the process of suing Harvard University, alleging that the university caps the number of admissions for Asian American students. Race-blind admission testing would allow the students, with top test scores in the country, a place at a prestigious university. Instead, they are marked down on “personality trait” testing, in which they coincidentally and consistently score low.","Affirmative action is peak performative activism, as it focuses on making schools look more appealing than actually making sure marginalized communities are getting equal opportunities.",We should end affirmative action,https://dailyiowan.com/2018/07/18/jaimes-affirmative-action-perpetuates-racism/,https://www.statepress.com/article/2021/02/spopinon-affrimative-action-is-not-the-way-to-end-discrimination,Affirmative action is not just,1.0,1.0,1.0
kp_15_6,evi_15_59,evi_15_61,"Opponents,[REF] who sometimes say that affirmative action is 'reverse discrimination', further claim that affirmative action has undesirable side-effects in addition to failing to achieve its goals.","Some policies adopted as affirmative action, such as racial quotas or gender quotas for collegiate admission, have been criticised as a form of reverse discrimination, and such implementation of affirmative action has been ruled unconstitutional by the majority opinion of Gratz v. Bollinger.",We should end affirmative action,https://en.wikipedia.org/wiki/Affirmative_action,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States,Affirmative action perpetuates prejudice,1.0,1.0,1.0
kp_15_2,evi_15_36,evi_15_30,"Similarly, Johnson v. Transportation Agency 480 U.S. 616 (1987), upheld a voluntary affirmative action plan to correct a 'manifest imbalance' demonstrated by statistical evidence in the representation of minorities and women in traditionally segregated job categories.","The National Organization for Women (NOW) stated the following in its article 'Talking About Affirmative Action,':'Affirmative Action levels the playing field so people of color and all women have the chance to compete in education and in business. White men hold 95% to 97% of the high-level corporate jobs. And that’s with affirmative action programs in place. Imagine how low figures would be without affirmative action.'",We should end affirmative action,https://en.wikipedia.org/wiki/Male_privilege,https://aclu.procon.org/questions/does-the-us-need-affirmative-action/,Affirmative action reduces discrimination,-1.0,1.0,1.0
kp_15_7,evi_15_65,evi_15_70,"Clint Bolick, JD, Director of the Goldwater Institute, mentioned : 'When blacks and Hispanics flunk examinations, the cause is less likely to be discrimination than the appalling educational conditions to which most economically disadvantaged black and Hispanic children are consigned. ‘Affirmative action’ programs that leap-frog less-qualified minorities over more-qualified non-minorities sweep those systemic problems under the carpet. As such, race-based affirmative action programs perpetuate fraud upon the very groups they are designed to help.'","For example, according to data released by the University of Texas in connection with Fisher, the mean SAT scores (out of 2400) and mean high-school grade-point averages (on a 4.0 scale) varied widely by race for the entering class of 2009. For Asians, the numbers were 1991 and 3.07; whites were at 1914 and 3.04; Hispanics at 1794 and 2.83; and African-Americans at 1524 and 2.57. The SAT scores for the Asian students placed them in the 93rd percentile of 2009 SAT-takers nationwide; the African-American students, meanwhile, were at the 52nd percentile.",We should end affirmative action,https://aclu.procon.org/questions/does-the-us-need-affirmative-action/,https://www.nationalaffairs.com/publications/detail/the-sad-irony-of-affirmative-action,Affirmative action reduces quality,1.0,1.0,1.0
kp_0_0,evi_0_6,evi_0_3,"Rotashield, a vaccine for rotavirus (RV), was pulled from the market by the manufacturer nine months after it was introduced after it was discovered that the vaccine might have contributed to higher instances of intussusception (bowel obstruction).","The CDC reports that pneumonia can be caused by the chickenpox vaccine, and a “small possibility” exists that the flu vaccine could be associated with Guillain-Barré Syndrome, a disorder in which the person’s immune system attacks parts of the peripheral nervous system, in about one or two per million people vaccinated.",Routine child vaccinations should be mandatory,https://vaccines.procon.org/,https://vaccines.procon.org/,"Routine child vaccinations, or their side effects, are dangerous",-1.0,1.0,1.0
kp_1_0,evi_1_6,evi_1_0,"Like the Digital Services Act and Digital Markets Act, G.D.P.R. was hailed as landmark legislation. But since it took effect in 2018, there has been little action against Facebook, Google and others over their data-collection practices.","The groups wrote that, 'The FTC’s failure to enforce its order has resulted in the unlawful transfer of [87] million user records … [i]t is unconscionable that the FTC allowed this unprecedented disclosure of Americans’ personal data to occur. The FTC’s failure to act imperils not only privacy but democracy as well.'",Social media platforms should be regulated by the government,https://www.nytimes.com/2022/04/22/technology/european-union-social-media-law.html,https://epic.org/issues/consumer-privacy/social-media-privacy/,Social media regulation is not effective,-1.0,1.0,1.0
kp_2_0,evi_2_11,evi_2_1,"Additionally, at least six in ten Black adults (60%) and Hispanic adults (65%) report difficulty affording health care costs compared to about four in ten White adults (39%).","In another study, it was found that white teachers were more likely to give constructive feedback on essays if they believed the student who wrote it was white. Essays perceived to be written by Black or Latino students were given more praise and less guidance on how to improve their writing.",The USA is a good country to live in,https://www.kff.org/health-costs/issue-brief/americans-challenges-with-health-care-costs/,https://en.wikipedia.org/wiki/Educational_inequality_in_the_United_States,The US has unfair health and education policies,-1.0,1.0,1.0
kp_1_1,evi_1_13,evi_1_12,"Most also feel they have little or no control over how these entities use their personal information, according to a new survey of U.S. adults by Pew Research Center that explores how Americans feel about the state of privacy in the nation.","Some 81% of the public say that the potential risks they face because of data collection by companies outweigh the benefits, and 66% say the same about government data collection.",Social media platforms should be regulated by the government,https://www.pewresearch.org/internet/2019/11/15/americans-and-privacy-concerned-confused-and-feeling-lack-of-control-over-their-personal-information/,https://www.pewresearch.org/internet/2019/11/15/americans-and-privacy-concerned-confused-and-feeling-lack-of-control-over-their-personal-information/,Social media regulation harms privacy,-1.0,1.0,1.0
kp_0_1,evi_0_7,evi_0_12,"The First Amendment of the US Constitution states, 'Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof.'","Compulsory vaccination is an interference with the human right of bodily integrity, which is a part of the right to private life enshrined in the Universal Declaration of Human Rights as well as in the European Convention on Human Rights.",Routine child vaccinations should be mandatory,https://vaccines.procon.org/,https://theconversation.com/compulsory-vaccination-what-does-human-rights-law-say-167735,Mandatory vaccination contradicts basic rights,-1.0,1.0,1.0
kp_1_2,evi_1_18,evi_1_17,"Reuters reported last year that Facebook had committed to restrict significantly more Vietnamese content after Vietnam passed a cybersecurity law in 2018, and Amnesty International documented some of the impact on activists and journalists. CPJ noted that the law’s vague prohibitions on posts that would offend leaders, distort history, or cause confusion were a clear threat to press freedom.","For Peggy Hicks, Director of Thematic Engagement for UN Human Rights, nearly every country that has adopted laws relating to online content has jeopardised human rights in doing so.",Social media platforms should be regulated by the government,https://cpj.org/2022/01/social-media-regulation-affect-press/,https://www.ohchr.org/en/stories/2021/07/moderating-online-content-fighting-harm-or-silencing-dissent,Social media regulation harm freedom of speech and other democratic rights,-1.0,1.0,1.0
kp_0_4,evi_0_27,evi_0_26,"After introduction of the pneumococcal conjugate vaccine in 2000, several studies described a decrease in invasive pneumococcal disease in the United States. One year after its introduction, a group of investigators found a 69% drop in the rate of invasive disease in those of less than two years of age.","According to UNICEF, there were 500 cases of polio in 2014 worldwide (appearing only in three countries: Afghanistan, Nigeria, and Pakistan), down from 350,000 cases in 1988, thanks to vaccination programs",Routine child vaccinations should be mandatory,https://en.wikipedia.org/wiki/Pneumococcal_conjugate_vaccine,https://vaccines.procon.org/,Routine child vaccinations are effective,1.0,1.0,1.0
kp_1_3,evi_1_20,evi_1_21,"When governments spend on public goods and merit goods, they may create excess bureaucracy and inefficiency.","In the U.S., debate grew heated regarding government intervention in the market system, as intervention can cause disruptions, including extending a recession or depression, as the market has a tendency to adjust naturally equalising inadequacies.",Social media platforms should be regulated by the government,https://www.economicshelp.org/blog/5735/economics/should-the-government-intervene-in-the-economy/,https://www.ehow.co.uk/info_8646461_advantages-disadvantages-government-intervention.html,The government should not intervene in the affairs of a private company,-1.0,1.0,1.0
kp_0_5,evi_0_30,evi_0_28,"It is estimated that full vaccination, from birth to adolescence, of all US children born in a given year would save 33,000 lives and prevent 14 million infections.","The World Health Organization (WHO) has estimated that vaccination prevents 3.5–5 million deaths per year, and up to 1.5 million children die each year due to diseases that could have been prevented by vaccination",Routine child vaccinations should be mandatory,https://en.wikipedia.org/wiki/Vaccine_hesitancy,https://en.wikipedia.org/wiki/Vaccination,Child vaccination saves lives,1.0,1.0,1.0
