topic_id,topic,stance,setting,model_id,ranking
44,We should fight urbanization,1,best_baseline,22,6
44,We should fight urbanization,1,best_baseline,23,2
44,We should fight urbanization,1,best_baseline,24,4
44,We should fight urbanization,1,top2_baseline,25,1
44,We should fight urbanization,1,top2_baseline,26,4
44,We should fight urbanization,1,top2_baseline,27,6
44,We should fight urbanization,1,top2_baseline,28,5
44,We should fight urbanization,1,top2_baseline,29,3
44,We should fight urbanization,1,top2_baseline,30,2
44,We should fight urbanization,1,top2_golden,31,6
44,We should fight urbanization,1,top2_golden,32,5
44,We should fight urbanization,1,top2_golden,33,4
44,We should fight urbanization,1,top2_golden,34,3
44,We should fight urbanization,1,top2_golden,35,2
44,We should fight urbanization,1,top2_golden,36,1
45,We should introduce compulsory voting,-1,best_golden,1,6
45,We should introduce compulsory voting,-1,best_golden,2,3
45,We should introduce compulsory voting,-1,best_golden,3,1
45,We should introduce compulsory voting,-1,best_golden,4,5
45,We should introduce compulsory voting,-1,best_golden,5,2
45,We should introduce compulsory voting,-1,best_golden,6,4
45,We should introduce compulsory voting,-1,all_baseline,7,4
45,We should introduce compulsory voting,-1,all_baseline,8,1
45,We should introduce compulsory voting,-1,all_baseline,9,5
45,We should introduce compulsory voting,-1,all_baseline,10,3
45,We should introduce compulsory voting,-1,all_baseline,11,2
45,We should introduce compulsory voting,-1,all_baseline,12,6
45,We should introduce compulsory voting,-1,all_golden,13,4
45,We should introduce compulsory voting,-1,all_golden,14,3
45,We should introduce compulsory voting,-1,all_golden,15,6
45,We should introduce compulsory voting,-1,all_golden,16,5
45,We should introduce compulsory voting,-1,all_golden,17,1
45,We should introduce compulsory voting,-1,all_golden,18,2
45,We should introduce compulsory voting,-1,best_baseline,19,3
45,We should introduce compulsory voting,-1,best_baseline,20,4
45,We should introduce compulsory voting,-1,best_baseline,21,1
45,We should introduce compulsory voting,-1,best_baseline,22,6
45,We should introduce compulsory voting,-1,best_baseline,23,2
45,We should introduce compulsory voting,-1,best_baseline,24,5
45,We should introduce compulsory voting,-1,top2_baseline,25,6
45,We should introduce compulsory voting,-1,top2_baseline,26,3
45,We should introduce compulsory voting,-1,top2_baseline,27,2
45,We should introduce compulsory voting,-1,top2_baseline,28,5
45,We should introduce compulsory voting,-1,top2_baseline,29,4
45,We should introduce compulsory voting,-1,top2_baseline,30,1
45,We should introduce compulsory voting,-1,top2_golden,31,6
45,We should introduce compulsory voting,-1,top2_golden,32,5
45,We should introduce compulsory voting,-1,top2_golden,33,2
45,We should introduce compulsory voting,-1,top2_golden,34,4
45,We should introduce compulsory voting,-1,top2_golden,35,3
45,We should introduce compulsory voting,-1,top2_golden,36,1
46,We should introduce compulsory voting,1,best_golden,1,4
46,We should introduce compulsory voting,1,best_golden,2,2
46,We should introduce compulsory voting,1,best_golden,3,3
46,We should introduce compulsory voting,1,best_golden,4,5
46,We should introduce compulsory voting,1,best_golden,5,1
46,We should introduce compulsory voting,1,best_golden,6,6
46,We should introduce compulsory voting,1,all_baseline,7,4
46,We should introduce compulsory voting,1,all_baseline,8,2
46,We should introduce compulsory voting,1,all_baseline,9,5
46,We should introduce compulsory voting,1,all_baseline,10,3
46,We should introduce compulsory voting,1,all_baseline,11,1
46,We should introduce compulsory voting,1,all_baseline,12,6
46,We should introduce compulsory voting,1,all_golden,13,5
46,We should introduce compulsory voting,1,all_golden,14,3
46,We should introduce compulsory voting,1,all_golden,15,2
46,We should introduce compulsory voting,1,all_golden,16,6
46,We should introduce compulsory voting,1,all_golden,17,1
46,We should introduce compulsory voting,1,all_golden,18,4
46,We should introduce compulsory voting,1,best_baseline,19,3
46,We should introduce compulsory voting,1,best_baseline,20,4
46,We should introduce compulsory voting,1,best_baseline,21,1
46,We should introduce compulsory voting,1,best_baseline,22,6
46,We should introduce compulsory voting,1,best_baseline,23,2
46,We should introduce compulsory voting,1,best_baseline,24,5
46,We should introduce compulsory voting,1,top2_baseline,25,6
46,We should introduce compulsory voting,1,top2_baseline,26,2
46,We should introduce compulsory voting,1,top2_baseline,27,4
46,We should introduce compulsory voting,1,top2_baseline,28,5
46,We should introduce compulsory voting,1,top2_baseline,29,3
46,We should introduce compulsory voting,1,top2_baseline,30,1
46,We should introduce compulsory voting,1,top2_golden,31,6
46,We should introduce compulsory voting,1,top2_golden,32,4
46,We should introduce compulsory voting,1,top2_golden,33,5
46,We should introduce compulsory voting,1,top2_golden,34,3
46,We should introduce compulsory voting,1,top2_golden,35,1
46,We should introduce compulsory voting,1,top2_golden,36,2
47,We should legalize cannabis,-1,best_golden,1,3
47,We should legalize cannabis,-1,best_golden,2,2
47,We should legalize cannabis,-1,best_golden,3,1
47,We should legalize cannabis,-1,best_golden,4,5
47,We should legalize cannabis,-1,best_golden,5,6
47,We should legalize cannabis,-1,best_golden,6,4
47,We should legalize cannabis,-1,all_baseline,7,4
47,We should legalize cannabis,-1,all_baseline,8,2
47,We should legalize cannabis,-1,all_baseline,9,5
47,We should legalize cannabis,-1,all_baseline,10,3
47,We should legalize cannabis,-1,all_baseline,11,1
47,We should legalize cannabis,-1,all_baseline,12,6
47,We should legalize cannabis,-1,all_golden,13,5
47,We should legalize cannabis,-1,all_golden,14,4
47,We should legalize cannabis,-1,all_golden,15,3
47,We should legalize cannabis,-1,all_golden,16,6
47,We should legalize cannabis,-1,all_golden,17,2
47,We should legalize cannabis,-1,all_golden,18,1
47,We should legalize cannabis,-1,best_baseline,19,4
47,We should legalize cannabis,-1,best_baseline,20,3
47,We should legalize cannabis,-1,best_baseline,21,2
47,We should legalize cannabis,-1,best_baseline,22,6
47,We should legalize cannabis,-1,best_baseline,23,1
47,We should legalize cannabis,-1,best_baseline,24,5
47,We should legalize cannabis,-1,top2_baseline,25,5
47,We should legalize cannabis,-1,top2_baseline,26,2
47,We should legalize cannabis,-1,top2_baseline,27,6
47,We should legalize cannabis,-1,top2_baseline,28,3
47,We should legalize cannabis,-1,top2_baseline,29,4
47,We should legalize cannabis,-1,top2_baseline,30,1
47,We should legalize cannabis,-1,top2_golden,31,6
47,We should legalize cannabis,-1,top2_golden,32,5
47,We should legalize cannabis,-1,top2_golden,33,2
47,We should legalize cannabis,-1,top2_golden,34,3
47,We should legalize cannabis,-1,top2_golden,35,4
47,We should legalize cannabis,-1,top2_golden,36,1
48,We should legalize cannabis,1,best_golden,1,5
48,We should legalize cannabis,1,best_golden,2,2
48,We should legalize cannabis,1,best_golden,3,1
48,We should legalize cannabis,1,best_golden,4,4
48,We should legalize cannabis,1,best_golden,5,6
48,We should legalize cannabis,1,best_golden,6,3
48,We should legalize cannabis,1,all_baseline,7,3
48,We should legalize cannabis,1,all_baseline,8,1
48,We should legalize cannabis,1,all_baseline,9,5
48,We should legalize cannabis,1,all_baseline,10,4
48,We should legalize cannabis,1,all_baseline,11,2
48,We should legalize cannabis,1,all_baseline,12,6
48,We should legalize cannabis,1,all_golden,13,4
48,We should legalize cannabis,1,all_golden,14,6
48,We should legalize cannabis,1,all_golden,15,2
48,We should legalize cannabis,1,all_golden,16,5
48,We should legalize cannabis,1,all_golden,17,1
48,We should legalize cannabis,1,all_golden,18,3
48,We should legalize cannabis,1,best_baseline,19,3
48,We should legalize cannabis,1,best_baseline,20,5
48,We should legalize cannabis,1,best_baseline,21,2
48,We should legalize cannabis,1,best_baseline,22,6
48,We should legalize cannabis,1,best_baseline,23,1
48,We should legalize cannabis,1,best_baseline,24,4
48,We should legalize cannabis,1,top2_baseline,25,4
48,We should legalize cannabis,1,top2_baseline,26,3
48,We should legalize cannabis,1,top2_baseline,27,6
48,We should legalize cannabis,1,top2_baseline,28,2
48,We should legalize cannabis,1,top2_baseline,29,5
48,We should legalize cannabis,1,top2_baseline,30,1
48,We should legalize cannabis,1,top2_golden,31,6
48,We should legalize cannabis,1,top2_golden,32,5
48,We should legalize cannabis,1,top2_golden,33,2
48,We should legalize cannabis,1,top2_golden,34,3
48,We should legalize cannabis,1,top2_golden,35,4
48,We should legalize cannabis,1,top2_golden,36,1
49,We should legalize prostitution,-1,best_golden,1,5
49,We should legalize prostitution,-1,best_golden,2,4
49,We should legalize prostitution,-1,best_golden,3,2
49,We should legalize prostitution,-1,best_golden,4,3
49,We should legalize prostitution,-1,best_golden,5,6
49,We should legalize prostitution,-1,best_golden,6,1
49,We should legalize prostitution,-1,all_baseline,7,4
49,We should legalize prostitution,-1,all_baseline,8,3
49,We should legalize prostitution,-1,all_baseline,9,5
49,We should legalize prostitution,-1,all_baseline,10,1
49,We should legalize prostitution,-1,all_baseline,11,2
49,We should legalize prostitution,-1,all_baseline,12,6
49,We should legalize prostitution,-1,all_golden,13,4
49,We should legalize prostitution,-1,all_golden,14,2
49,We should legalize prostitution,-1,all_golden,15,6
49,We should legalize prostitution,-1,all_golden,16,5
49,We should legalize prostitution,-1,all_golden,17,1
49,We should legalize prostitution,-1,all_golden,18,3
49,We should legalize prostitution,-1,best_baseline,19,4
49,We should legalize prostitution,-1,best_baseline,20,3
49,We should legalize prostitution,-1,best_baseline,21,2
49,We should legalize prostitution,-1,best_baseline,22,6
49,We should legalize prostitution,-1,best_baseline,23,1
49,We should legalize prostitution,-1,best_baseline,24,5
49,We should legalize prostitution,-1,top2_baseline,25,5
49,We should legalize prostitution,-1,top2_baseline,26,2
49,We should legalize prostitution,-1,top2_baseline,27,6
49,We should legalize prostitution,-1,top2_baseline,28,4
49,We should legalize prostitution,-1,top2_baseline,29,3
49,We should legalize prostitution,-1,top2_baseline,30,1
49,We should legalize prostitution,-1,top2_golden,31,6
49,We should legalize prostitution,-1,top2_golden,32,5
49,We should legalize prostitution,-1,top2_golden,33,3
49,We should legalize prostitution,-1,top2_golden,34,4
49,We should legalize prostitution,-1,top2_golden,35,2
49,We should legalize prostitution,-1,top2_golden,36,1
50,We should legalize prostitution,1,best_golden,1,5
50,We should legalize prostitution,1,best_golden,2,1
50,We should legalize prostitution,1,best_golden,3,2
50,We should legalize prostitution,1,best_golden,4,4
50,We should legalize prostitution,1,best_golden,5,6
50,We should legalize prostitution,1,best_golden,6,3
50,We should legalize prostitution,1,all_baseline,7,4
50,We should legalize prostitution,1,all_baseline,8,2
50,We should legalize prostitution,1,all_baseline,9,5
50,We should legalize prostitution,1,all_baseline,10,3
50,We should legalize prostitution,1,all_baseline,11,1
50,We should legalize prostitution,1,all_baseline,12,6
50,We should legalize prostitution,1,all_golden,13,4
50,We should legalize prostitution,1,all_golden,14,3
50,We should legalize prostitution,1,all_golden,15,6
50,We should legalize prostitution,1,all_golden,16,5
50,We should legalize prostitution,1,all_golden,17,2
50,We should legalize prostitution,1,all_golden,18,1
50,We should legalize prostitution,1,best_baseline,19,4
50,We should legalize prostitution,1,best_baseline,20,2
50,We should legalize prostitution,1,best_baseline,21,1
50,We should legalize prostitution,1,best_baseline,22,6
50,We should legalize prostitution,1,best_baseline,23,3
50,We should legalize prostitution,1,best_baseline,24,5
50,We should legalize prostitution,1,top2_baseline,25,4
50,We should legalize prostitution,1,top2_baseline,26,1
50,We should legalize prostitution,1,top2_baseline,27,6
50,We should legalize prostitution,1,top2_baseline,28,5
50,We should legalize prostitution,1,top2_baseline,29,3
50,We should legalize prostitution,1,top2_baseline,30,2
50,We should legalize prostitution,1,top2_golden,31,6
50,We should legalize prostitution,1,top2_golden,32,5
50,We should legalize prostitution,1,top2_golden,33,2
50,We should legalize prostitution,1,top2_golden,34,4
50,We should legalize prostitution,1,top2_golden,35,3
50,We should legalize prostitution,1,top2_golden,36,1
51,We should legalize sex selection,-1,best_golden,1,5
51,We should legalize sex selection,-1,best_golden,2,1
51,We should legalize sex selection,-1,best_golden,3,3
51,We should legalize sex selection,-1,best_golden,4,4
51,We should legalize sex selection,-1,best_golden,5,6
51,We should legalize sex selection,-1,best_golden,6,2
51,We should legalize sex selection,-1,all_baseline,7,4
51,We should legalize sex selection,-1,all_baseline,8,2
51,We should legalize sex selection,-1,all_baseline,9,5
51,We should legalize sex selection,-1,all_baseline,10,3
51,We should legalize sex selection,-1,all_baseline,11,1
51,We should legalize sex selection,-1,all_baseline,12,6
51,We should legalize sex selection,-1,all_golden,13,4
51,We should legalize sex selection,-1,all_golden,14,3
51,We should legalize sex selection,-1,all_golden,15,6
51,We should legalize sex selection,-1,all_golden,16,5
51,We should legalize sex selection,-1,all_golden,17,2
51,We should legalize sex selection,-1,all_golden,18,1
51,We should legalize sex selection,-1,best_baseline,19,4
51,We should legalize sex selection,-1,best_baseline,20,3
51,We should legalize sex selection,-1,best_baseline,21,1
51,We should legalize sex selection,-1,best_baseline,22,6
51,We should legalize sex selection,-1,best_baseline,23,2
51,We should legalize sex selection,-1,best_baseline,24,5
51,We should legalize sex selection,-1,top2_baseline,25,5
51,We should legalize sex selection,-1,top2_baseline,26,4
51,We should legalize sex selection,-1,top2_baseline,27,6
51,We should legalize sex selection,-1,top2_baseline,28,3
51,We should legalize sex selection,-1,top2_baseline,29,2
51,We should legalize sex selection,-1,top2_baseline,30,1
51,We should legalize sex selection,-1,top2_golden,31,6
51,We should legalize sex selection,-1,top2_golden,32,5
51,We should legalize sex selection,-1,top2_golden,33,1
51,We should legalize sex selection,-1,top2_golden,34,2
51,We should legalize sex selection,-1,top2_golden,35,4
51,We should legalize sex selection,-1,top2_golden,36,3
52,We should legalize sex selection,1,best_golden,1,5
52,We should legalize sex selection,1,best_golden,2,1
52,We should legalize sex selection,1,best_golden,3,2
52,We should legalize sex selection,1,best_golden,4,6
52,We should legalize sex selection,1,best_golden,5,3
52,We should legalize sex selection,1,best_golden,6,4
52,We should legalize sex selection,1,all_baseline,7,4
52,We should legalize sex selection,1,all_baseline,8,2
52,We should legalize sex selection,1,all_baseline,9,5
52,We should legalize sex selection,1,all_baseline,10,3
52,We should legalize sex selection,1,all_baseline,11,1
52,We should legalize sex selection,1,all_baseline,12,6
52,We should legalize sex selection,1,all_golden,13,5
52,We should legalize sex selection,1,all_golden,14,1
52,We should legalize sex selection,1,all_golden,15,3
52,We should legalize sex selection,1,all_golden,16,6
52,We should legalize sex selection,1,all_golden,17,4
52,We should legalize sex selection,1,all_golden,18,2
52,We should legalize sex selection,1,best_baseline,19,4
52,We should legalize sex selection,1,best_baseline,20,1
52,We should legalize sex selection,1,best_baseline,21,2
52,We should legalize sex selection,1,best_baseline,22,6
52,We should legalize sex selection,1,best_baseline,23,3
52,We should legalize sex selection,1,best_baseline,24,5
52,We should legalize sex selection,1,top2_baseline,25,5
52,We should legalize sex selection,1,top2_baseline,26,2
52,We should legalize sex selection,1,top2_baseline,27,6
52,We should legalize sex selection,1,top2_baseline,28,4
52,We should legalize sex selection,1,top2_baseline,29,3
52,We should legalize sex selection,1,top2_baseline,30,1
52,We should legalize sex selection,1,top2_golden,31,6
52,We should legalize sex selection,1,top2_golden,32,3
52,We should legalize sex selection,1,top2_golden,33,2
52,We should legalize sex selection,1,top2_golden,34,5
52,We should legalize sex selection,1,top2_golden,35,4
52,We should legalize sex selection,1,top2_golden,36,1
53,We should prohibit flag burning,1,best_golden,1,6
53,We should prohibit flag burning,1,best_golden,2,1
53,We should prohibit flag burning,1,best_golden,3,3
53,We should prohibit flag burning,1,best_golden,4,2
53,We should prohibit flag burning,1,best_golden,5,4
53,We should prohibit flag burning,1,best_golden,6,5
53,We should prohibit flag burning,1,all_baseline,7,4
53,We should prohibit flag burning,1,all_baseline,8,1
53,We should prohibit flag burning,1,all_baseline,9,5
53,We should prohibit flag burning,1,all_baseline,10,2
53,We should prohibit flag burning,1,all_baseline,11,3
53,We should prohibit flag burning,1,all_baseline,12,6
53,We should prohibit flag burning,1,all_golden,13,3
53,We should prohibit flag burning,1,all_golden,14,4
53,We should prohibit flag burning,1,all_golden,15,2
53,We should prohibit flag burning,1,all_golden,16,6
53,We should prohibit flag burning,1,all_golden,17,5
53,We should prohibit flag burning,1,all_golden,18,1
53,We should prohibit flag burning,1,best_baseline,19,4
53,We should prohibit flag burning,1,best_baseline,20,2
53,We should prohibit flag burning,1,best_baseline,21,1
53,We should prohibit flag burning,1,best_baseline,22,6
53,We should prohibit flag burning,1,best_baseline,23,3
53,We should prohibit flag burning,1,best_baseline,24,5
53,We should prohibit flag burning,1,top2_baseline,25,5
53,We should prohibit flag burning,1,top2_baseline,26,2
53,We should prohibit flag burning,1,top2_baseline,27,6
53,We should prohibit flag burning,1,top2_baseline,28,4
53,We should prohibit flag burning,1,top2_baseline,29,3
53,We should prohibit flag burning,1,top2_baseline,30,1
53,We should prohibit flag burning,1,top2_golden,31,6
53,We should prohibit flag burning,1,top2_golden,32,5
53,We should prohibit flag burning,1,top2_golden,33,2
53,We should prohibit flag burning,1,top2_golden,34,4
53,We should prohibit flag burning,1,top2_golden,35,3
53,We should prohibit flag burning,1,top2_golden,36,1
54,We should prohibit flag burning,-1,best_golden,1,5
54,We should prohibit flag burning,-1,best_golden,2,2
54,We should prohibit flag burning,-1,best_golden,3,4
54,We should prohibit flag burning,-1,best_golden,4,3
54,We should prohibit flag burning,-1,best_golden,5,1
54,We should prohibit flag burning,-1,best_golden,6,6
54,We should prohibit flag burning,-1,all_baseline,7,3
54,We should prohibit flag burning,-1,all_baseline,8,2
54,We should prohibit flag burning,-1,all_baseline,9,5
54,We should prohibit flag burning,-1,all_baseline,10,4
54,We should prohibit flag burning,-1,all_baseline,11,1
54,We should prohibit flag burning,-1,all_baseline,12,6
54,We should prohibit flag burning,-1,all_golden,13,4
54,We should prohibit flag burning,-1,all_golden,14,6
54,We should prohibit flag burning,-1,all_golden,15,2
54,We should prohibit flag burning,-1,all_golden,16,5
54,We should prohibit flag burning,-1,all_golden,17,3
54,We should prohibit flag burning,-1,all_golden,18,1
54,We should prohibit flag burning,-1,best_baseline,19,4
54,We should prohibit flag burning,-1,best_baseline,20,5
54,We should prohibit flag burning,-1,best_baseline,21,1
54,We should prohibit flag burning,-1,best_baseline,22,6
54,We should prohibit flag burning,-1,best_baseline,23,2
54,We should prohibit flag burning,-1,best_baseline,24,3
54,We should prohibit flag burning,-1,top2_baseline,25,5
54,We should prohibit flag burning,-1,top2_baseline,26,4
54,We should prohibit flag burning,-1,top2_baseline,27,6
54,We should prohibit flag burning,-1,top2_baseline,28,3
54,We should prohibit flag burning,-1,top2_baseline,29,2
54,We should prohibit flag burning,-1,top2_baseline,30,1
54,We should prohibit flag burning,-1,top2_golden,31,6
54,We should prohibit flag burning,-1,top2_golden,32,5
54,We should prohibit flag burning,-1,top2_golden,33,2
54,We should prohibit flag burning,-1,top2_golden,34,4
54,We should prohibit flag burning,-1,top2_golden,35,3
54,We should prohibit flag burning,-1,top2_golden,36,1
55,We should prohibit women in combat,-1,best_golden,1,6
55,We should prohibit women in combat,-1,best_golden,2,1
55,We should prohibit women in combat,-1,best_golden,3,2
55,We should prohibit women in combat,-1,best_golden,4,4
55,We should prohibit women in combat,-1,best_golden,5,3
55,We should prohibit women in combat,-1,best_golden,6,5
55,We should prohibit women in combat,-1,all_baseline,7,4
55,We should prohibit women in combat,-1,all_baseline,8,1
55,We should prohibit women in combat,-1,all_baseline,9,6
55,We should prohibit women in combat,-1,all_baseline,10,5
55,We should prohibit women in combat,-1,all_baseline,11,2
55,We should prohibit women in combat,-1,all_baseline,12,3
55,We should prohibit women in combat,-1,all_golden,13,4
55,We should prohibit women in combat,-1,all_golden,14,6
55,We should prohibit women in combat,-1,all_golden,15,2
55,We should prohibit women in combat,-1,all_golden,16,5
55,We should prohibit women in combat,-1,all_golden,17,1
55,We should prohibit women in combat,-1,all_golden,18,3
55,We should prohibit women in combat,-1,best_baseline,19,4
55,We should prohibit women in combat,-1,best_baseline,20,3
55,We should prohibit women in combat,-1,best_baseline,21,2
55,We should prohibit women in combat,-1,best_baseline,22,6
55,We should prohibit women in combat,-1,best_baseline,23,5
55,We should prohibit women in combat,-1,best_baseline,24,1
55,We should prohibit women in combat,-1,top2_baseline,25,6
55,We should prohibit women in combat,-1,top2_baseline,26,2
55,We should prohibit women in combat,-1,top2_baseline,27,5
55,We should prohibit women in combat,-1,top2_baseline,28,3
55,We should prohibit women in combat,-1,top2_baseline,29,4
55,We should prohibit women in combat,-1,top2_baseline,30,1
55,We should prohibit women in combat,-1,top2_golden,31,6
55,We should prohibit women in combat,-1,top2_golden,32,5
55,We should prohibit women in combat,-1,top2_golden,33,1
55,We should prohibit women in combat,-1,top2_golden,34,3
55,We should prohibit women in combat,-1,top2_golden,35,4
55,We should prohibit women in combat,-1,top2_golden,36,2
56,We should prohibit women in combat,1,best_golden,1,5
56,We should prohibit women in combat,1,best_golden,2,2
56,We should prohibit women in combat,1,best_golden,3,1
56,We should prohibit women in combat,1,best_golden,4,3
56,We should prohibit women in combat,1,best_golden,5,6
56,We should prohibit women in combat,1,best_golden,6,4
56,We should prohibit women in combat,1,all_baseline,7,4
56,We should prohibit women in combat,1,all_baseline,8,2
56,We should prohibit women in combat,1,all_baseline,9,5
56,We should prohibit women in combat,1,all_baseline,10,3
56,We should prohibit women in combat,1,all_baseline,11,1
56,We should prohibit women in combat,1,all_baseline,12,6
56,We should prohibit women in combat,1,all_golden,13,4
56,We should prohibit women in combat,1,all_golden,14,5
56,We should prohibit women in combat,1,all_golden,15,1
56,We should prohibit women in combat,1,all_golden,16,6
56,We should prohibit women in combat,1,all_golden,17,3
56,We should prohibit women in combat,1,all_golden,18,2
56,We should prohibit women in combat,1,best_baseline,19,4
56,We should prohibit women in combat,1,best_baseline,20,1
56,We should prohibit women in combat,1,best_baseline,21,2
56,We should prohibit women in combat,1,best_baseline,22,6
56,We should prohibit women in combat,1,best_baseline,23,3
56,We should prohibit women in combat,1,best_baseline,24,5
56,We should prohibit women in combat,1,top2_baseline,25,3
56,We should prohibit women in combat,1,top2_baseline,26,1
56,We should prohibit women in combat,1,top2_baseline,27,2
56,We should prohibit women in combat,1,top2_baseline,28,6
56,We should prohibit women in combat,1,top2_baseline,29,5
56,We should prohibit women in combat,1,top2_baseline,30,4
56,We should prohibit women in combat,1,top2_golden,31,6
56,We should prohibit women in combat,1,top2_golden,32,5
56,We should prohibit women in combat,1,top2_golden,33,3
56,We should prohibit women in combat,1,top2_golden,34,2
56,We should prohibit women in combat,1,top2_golden,35,4
56,We should prohibit women in combat,1,top2_golden,36,1
57,We should subsidize journalism,-1,best_golden,1,5
57,We should subsidize journalism,-1,best_golden,2,2
57,We should subsidize journalism,-1,best_golden,3,1
57,We should subsidize journalism,-1,best_golden,4,4
57,We should subsidize journalism,-1,best_golden,5,3
57,We should subsidize journalism,-1,best_golden,6,6
57,We should subsidize journalism,-1,all_baseline,7,3
57,We should subsidize journalism,-1,all_baseline,8,2
57,We should subsidize journalism,-1,all_baseline,9,5
57,We should subsidize journalism,-1,all_baseline,10,6
57,We should subsidize journalism,-1,all_baseline,11,1
57,We should subsidize journalism,-1,all_baseline,12,4
57,We should subsidize journalism,-1,all_golden,13,3
57,We should subsidize journalism,-1,all_golden,14,5
57,We should subsidize journalism,-1,all_golden,15,4
57,We should subsidize journalism,-1,all_golden,16,6
57,We should subsidize journalism,-1,all_golden,17,2
57,We should subsidize journalism,-1,all_golden,18,1
57,We should subsidize journalism,-1,best_baseline,19,4
57,We should subsidize journalism,-1,best_baseline,20,6
57,We should subsidize journalism,-1,best_baseline,21,1
57,We should subsidize journalism,-1,best_baseline,22,5
57,We should subsidize journalism,-1,best_baseline,23,3
57,We should subsidize journalism,-1,best_baseline,24,2
57,We should subsidize journalism,-1,top2_baseline,25,4
57,We should subsidize journalism,-1,top2_baseline,26,1
57,We should subsidize journalism,-1,top2_baseline,27,2
57,We should subsidize journalism,-1,top2_baseline,28,5
57,We should subsidize journalism,-1,top2_baseline,29,6
57,We should subsidize journalism,-1,top2_baseline,30,3
57,We should subsidize journalism,-1,top2_golden,31,6
57,We should subsidize journalism,-1,top2_golden,32,4
57,We should subsidize journalism,-1,top2_golden,33,1
57,We should subsidize journalism,-1,top2_golden,34,3
57,We should subsidize journalism,-1,top2_golden,35,5
57,We should subsidize journalism,-1,top2_golden,36,2
58,We should subsidize journalism,1,best_golden,1,5
58,We should subsidize journalism,1,best_golden,2,2
58,We should subsidize journalism,1,best_golden,3,3
58,We should subsidize journalism,1,best_golden,4,4
58,We should subsidize journalism,1,best_golden,5,1
58,We should subsidize journalism,1,best_golden,6,6
58,We should subsidize journalism,1,all_baseline,7,4
58,We should subsidize journalism,1,all_baseline,8,3
58,We should subsidize journalism,1,all_baseline,9,5
58,We should subsidize journalism,1,all_baseline,10,1
58,We should subsidize journalism,1,all_baseline,11,2
58,We should subsidize journalism,1,all_baseline,12,6
58,We should subsidize journalism,1,all_golden,13,3
58,We should subsidize journalism,1,all_golden,14,5
58,We should subsidize journalism,1,all_golden,15,6
58,We should subsidize journalism,1,all_golden,16,4
58,We should subsidize journalism,1,all_golden,17,1
58,We should subsidize journalism,1,all_golden,18,2
58,We should subsidize journalism,1,best_baseline,19,3
58,We should subsidize journalism,1,best_baseline,20,6
58,We should subsidize journalism,1,best_baseline,21,1
58,We should subsidize journalism,1,best_baseline,22,5
58,We should subsidize journalism,1,best_baseline,23,2
58,We should subsidize journalism,1,best_baseline,24,4
58,We should subsidize journalism,1,top2_baseline,25,5
58,We should subsidize journalism,1,top2_baseline,26,2
58,We should subsidize journalism,1,top2_baseline,27,3
58,We should subsidize journalism,1,top2_baseline,28,4
58,We should subsidize journalism,1,top2_baseline,29,6
58,We should subsidize journalism,1,top2_baseline,30,1
58,We should subsidize journalism,1,top2_golden,31,5
58,We should subsidize journalism,1,top2_golden,32,4
58,We should subsidize journalism,1,top2_golden,33,3
58,We should subsidize journalism,1,top2_golden,34,2
58,We should subsidize journalism,1,top2_golden,35,6
58,We should subsidize journalism,1,top2_golden,36,1
59,We should subsidize space exploration,-1,best_golden,1,5
59,We should subsidize space exploration,-1,best_golden,2,2
59,We should subsidize space exploration,-1,best_golden,3,1
59,We should subsidize space exploration,-1,best_golden,4,3
59,We should subsidize space exploration,-1,best_golden,5,6
59,We should subsidize space exploration,-1,best_golden,6,4
59,We should subsidize space exploration,-1,all_baseline,7,3
59,We should subsidize space exploration,-1,all_baseline,8,1
59,We should subsidize space exploration,-1,all_baseline,9,4
59,We should subsidize space exploration,-1,all_baseline,10,5
59,We should subsidize space exploration,-1,all_baseline,11,2
59,We should subsidize space exploration,-1,all_baseline,12,6
59,We should subsidize space exploration,-1,all_golden,13,3
59,We should subsidize space exploration,-1,all_golden,14,4
59,We should subsidize space exploration,-1,all_golden,15,6
59,We should subsidize space exploration,-1,all_golden,16,5
59,We should subsidize space exploration,-1,all_golden,17,2
59,We should subsidize space exploration,-1,all_golden,18,1
59,We should subsidize space exploration,-1,best_baseline,19,3
59,We should subsidize space exploration,-1,best_baseline,20,6
59,We should subsidize space exploration,-1,best_baseline,21,1
59,We should subsidize space exploration,-1,best_baseline,22,5
59,We should subsidize space exploration,-1,best_baseline,23,2
59,We should subsidize space exploration,-1,best_baseline,24,4
59,We should subsidize space exploration,-1,top2_baseline,25,6
59,We should subsidize space exploration,-1,top2_baseline,26,1
59,We should subsidize space exploration,-1,top2_baseline,27,4
59,We should subsidize space exploration,-1,top2_baseline,28,3
59,We should subsidize space exploration,-1,top2_baseline,29,5
59,We should subsidize space exploration,-1,top2_baseline,30,2
59,We should subsidize space exploration,-1,top2_golden,31,6
59,We should subsidize space exploration,-1,top2_golden,32,4
59,We should subsidize space exploration,-1,top2_golden,33,2
59,We should subsidize space exploration,-1,top2_golden,34,3
59,We should subsidize space exploration,-1,top2_golden,35,5
59,We should subsidize space exploration,-1,top2_golden,36,1
60,We should subsidize space exploration,1,best_golden,1,5
60,We should subsidize space exploration,1,best_golden,2,1
60,We should subsidize space exploration,1,best_golden,3,2
60,We should subsidize space exploration,1,best_golden,4,4
60,We should subsidize space exploration,1,best_golden,5,3
60,We should subsidize space exploration,1,best_golden,6,6
